Wavelength	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36
903	5.53E-05	0.006940642	7.16E-05	3.15E-05	0	0	0	1.58E-05	1.71E-05	3.39E-05	1.90E-05	6.28E-06	0.000336174	0.000373605	4.97E-05	0.000254283	0.998749916	0.000199721	0.099688371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904	5.66E-05	0.006631277	7.19E-05	3.24E-05	0	0	0	1.54E-05	1.72E-05	3.43E-05	1.92E-05	6.86E-06	0.000343895	0.000377181	4.83E-05	0.000244679	0.997083138	0.000220121	0.114811229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
905	5.80E-05	0.006321913	7.22E-05	3.33E-05	0	0	0	1.49E-05	1.73E-05	3.47E-05	1.94E-05	7.43E-06	0.000351616	0.000380757	4.69E-05	0.000235075	0.99541636	0.00024052	0.139933503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
906	5.93E-05	0.006012548	7.24E-05	3.42E-05	0	0	0	1.44E-05	1.73E-05	3.51E-05	1.96E-05	8.00E-06	0.000359336	0.000384333	4.55E-05	0.000225471	0.992734496	0.000260919	0.170206993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
907	6.06E-05	0.005703184	7.27E-05	3.51E-05	0	0	0	1.40E-05	1.74E-05	3.55E-05	1.98E-05	8.58E-06	0.000367057	0.000387909	4.41E-05	0.000215867	0.989733834	0.000281319	0.200480483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
908	6.19E-05	0.005393819	7.30E-05	3.60E-05	0	0	0	1.35E-05	1.75E-05	3.60E-05	1.99E-05	9.15E-06	0.000374778	0.000391486	4.28E-05	0.000206262	0.986733172	0.000301718	0.245480627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
909	6.32E-05	0.005084455	7.33E-05	3.69E-05	0	0	0	1.31E-05	1.76E-05	3.64E-05	2.01E-05	9.73E-06	0.000382499	0.000395062	4.14E-05	0.000196658	0.985636211	0.000322118	0.29741096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	6.45E-05	0.00477509	7.36E-05	3.78E-05	0	0	0	1.26E-05	1.77E-05	3.68E-05	2.03E-05	1.03E-05	0.00039022	0.000398638	4.00E-05	0.000187054	0.985208117	0.000342517	0.349341293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	6.16E-05	0.004847924	7.21E-05	3.81E-05	0	0	0	1.24E-05	1.74E-05	3.59E-05	2.04E-05	1.06E-05	0.000422804	0.000405866	3.92E-05	0.000178439	0.984780023	0.000939731	0.409080232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	5.86E-05	0.004920758	7.06E-05	3.84E-05	0	0	0	1.23E-05	1.71E-05	3.51E-05	2.05E-05	1.08E-05	0.000455387	0.000413093	3.84E-05	0.000169823	0.984343291	0.001536946	0.472493808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	5.57E-05	0.004993592	6.90E-05	3.87E-05	0	0	0	1.21E-05	1.68E-05	3.42E-05	2.07E-05	1.11E-05	0.000487971	0.000420321	3.76E-05	0.000161208	0.983903679	0.00213416	0.535907384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	5.27E-05	0.005066426	6.75E-05	3.90E-05	0	0	0	1.19E-05	1.65E-05	3.34E-05	2.08E-05	1.13E-05	0.000520555	0.000427548	3.68E-05	0.000152592	0.983464067	0.002731374	0.591239913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915	4.98E-05	0.00513926	6.60E-05	3.93E-05	0	0	0	1.18E-05	1.63E-05	3.25E-05	2.09E-05	1.16E-05	0.000553139	0.000434776	3.61E-05	0.000143977	0.961423429	0.003328589	0.642409478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
916	4.69E-05	0.005212094	6.45E-05	3.96E-05	0	0	0	1.16E-05	1.60E-05	3.16E-05	2.10E-05	1.19E-05	0.000585722	0.000442004	3.53E-05	0.000135361	0.932598762	0.003925803	0.693579043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
917	4.39E-05	0.005284928	6.30E-05	3.99E-05	0	0	0	1.14E-05	1.57E-05	3.08E-05	2.11E-05	1.21E-05	0.000618306	0.000449231	3.45E-05	0.000126746	0.903774095	0.004523017	0.72825551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918	4.10E-05	0.005357762	6.14E-05	4.02E-05	0	0	0	1.12E-05	1.54E-05	2.99E-05	2.13E-05	1.24E-05	0.00065089	0.000456459	3.37E-05	0.00011813	0.836265828	0.005120231	0.75480851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
919	3.80E-05	0.005430596	5.99E-05	4.05E-05	0	0	0	1.11E-05	1.51E-05	2.91E-05	2.14E-05	1.26E-05	0.000683473	0.000463686	3.29E-05	0.000109515	0.756608571	0.005717446	0.78136151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	3.51E-05	0.00550343	5.84E-05	4.08E-05	0	0	0	1.09E-05	1.48E-05	2.82E-05	2.15E-05	1.29E-05	0.000716057	0.000470914	3.21E-05	0.000100899	0.676951314	0.00631466	0.799957813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	3.50E-05	0.00530521	5.90E-05	4.17E-05	0	0	0	1.07E-05	1.49E-05	2.68E-05	2.05E-05	1.27E-05	0.000678317	0.000470383	3.11E-05	9.61E-05	0.580163	0.0033453	0.814635147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922	3.50E-05	0.00510699	5.97E-05	4.26E-05	0	0	0	1.04E-05	1.50E-05	2.55E-05	1.94E-05	1.26E-05	0.000640576	0.000469852	3.01E-05	9.13E-05	0.477664333	0.006786739	0.82931248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923	3.49E-05	0.00490877	6.03E-05	4.35E-05	0	0	0	1.02E-05	1.51E-05	2.41E-05	1.84E-05	1.24E-05	0.000602836	0.000469322	2.91E-05	8.65E-05	0.375165667	0.017449205	0.84324187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924	3.48E-05	0.00471055	6.09E-05	4.44E-05	0	0	0	9.98E-06	1.52E-05	2.27E-05	1.73E-05	1.23E-05	0.000565095	0.000468791	2.81E-05	8.17E-05	0.29967225	0.04014465	0.85680287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	3.48E-05	0.00451233	6.16E-05	4.53E-05	0	0	0	9.76E-06	1.53E-05	2.14E-05	1.63E-05	1.21E-05	0.000527355	0.00046826	2.71E-05	7.69E-05	0.233180583	0.084754454	0.87036387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
926	3.47E-05	0.00431411	6.22E-05	4.61E-05	0	0	0	9.53E-06	1.54E-05	2.00E-05	1.52E-05	1.19E-05	0.000489615	0.000467729	2.61E-05	7.22E-05	0.166688917	0.156769879	0.882266651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
927	3.46E-05	0.00411589	6.28E-05	4.70E-05	0	0	0	9.30E-06	1.55E-05	1.86E-05	1.42E-05	1.18E-05	0.000451874	0.000467198	2.51E-05	6.74E-05	0.129958925	0.25640125	0.893352698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928	3.45E-05	0.00391767	6.34E-05	4.79E-05	0	0	0	9.07E-06	1.56E-05	1.72E-05	1.31E-05	1.16E-05	0.000414134	0.000466668	2.41E-05	6.26E-05	0.103149492	0.3766735	0.904438744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
929	3.45E-05	0.00371945	6.41E-05	4.88E-05	0	0	0	8.84E-06	1.57E-05	1.59E-05	1.21E-05	1.15E-05	0.000376393	0.000466137	2.31E-05	5.78E-05	0.076340058	0.506745	0.9137707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	3.44E-05	0.00352123	6.47E-05	4.97E-05	0	0	0	8.61E-06	1.58E-05	1.45E-05	1.10E-05	1.13E-05	0.000338653	0.000465606	2.21E-05	5.30E-05	0.061377663	0.638613	0.922199033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	3.43E-05	0.003298384	6.73E-05	4.98E-05	0	0	0	1.05E-05	1.60E-05	1.46E-05	1.20E-05	1.19E-05	0.000332523	0.00045962	2.21E-05	5.18E-05	0.050364281	0.7646665	0.930627367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932	3.42E-05	0.003075538	6.98E-05	4.98E-05	0	0	0	1.24E-05	1.61E-05	1.46E-05	1.29E-05	1.24E-05	0.000326392	0.000453633	2.21E-05	5.05E-05	0.039350898	0.87175037	0.940041348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933	3.40E-05	0.002852692	7.24E-05	4.99E-05	0	0	0	1.43E-05	1.63E-05	1.47E-05	1.39E-05	1.30E-05	0.000320262	0.000447647	2.21E-05	4.93E-05	0.032443145	0.945608566	0.949963087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
934	3.39E-05	0.002629846	7.49E-05	5.00E-05	0	0	0	1.62E-05	1.65E-05	1.48E-05	1.48E-05	1.35E-05	0.000314131	0.00044166	2.21E-05	4.80E-05	0.026824806	0.98492	0.959884826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
935	3.38E-05	0.002407	7.75E-05	5.01E-05	0	0	0	1.81E-05	1.67E-05	1.49E-05	1.58E-05	1.41E-05	0.000308001	0.000435674	2.21E-05	4.68E-05	0.021206468	0.998092475	0.968901281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
936	3.37E-05	0.002184154	8.01E-05	5.01E-05	0	0	0	2.00E-05	1.68E-05	1.49E-05	1.68E-05	1.46E-05	0.000301871	0.000429688	2.20E-05	4.56E-05	0.017360485	0.996702125	0.977471849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	3.36E-05	0.001961308	8.26E-05	5.02E-05	0	0	0	2.19E-05	1.70E-05	1.50E-05	1.77E-05	1.52E-05	0.00029574	0.000423701	2.20E-05	4.43E-05	0.014137223	0.985714321	0.986042418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	3.34E-05	0.001738462	8.52E-05	5.03E-05	0	0	0	2.38E-05	1.72E-05	1.51E-05	1.87E-05	1.57E-05	0.00028961	0.000417715	2.20E-05	4.31E-05	0.01091396	0.959726906	0.991318621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
939	3.33E-05	0.001515616	8.77E-05	5.03E-05	0	0	0	2.57E-05	1.73E-05	1.51E-05	1.96E-05	1.63E-05	0.000283479	0.000411728	2.20E-05	4.18E-05	0.008850215	0.908769758	0.995044535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	3.32E-05	0.00129277	9.03E-05	5.04E-05	0	0	0	2.76E-05	1.75E-05	1.52E-05	2.06E-05	1.68E-05	0.000277349	0.000405742	2.20E-05	4.06E-05	0.007150629	0.824132328	0.998770449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
941	3.76E-05	0.001458178	8.97E-05	5.11E-05	0	0	0	2.76E-05	1.66E-05	1.43E-05	2.01E-05	1.61E-05	0.000278429	0.000399767	2.07E-05	4.40E-05	0.005451042	0.70851375	0.998887711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
942	4.21E-05	0.001623586	8.90E-05	5.17E-05	0	0	0	2.75E-05	1.58E-05	1.34E-05	1.95E-05	1.54E-05	0.00027951	0.000393791	1.94E-05	4.75E-05	0.004469653	0.574092198	0.997227578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
943	4.65E-05	0.001788994	8.84E-05	5.24E-05	0	0	0	2.75E-05	1.49E-05	1.25E-05	1.90E-05	1.47E-05	0.00028059	0.000387816	1.81E-05	5.09E-05	0.003740603	0.434724949	0.995567445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
944	5.10E-05	0.001954402	8.78E-05	5.30E-05	0	0	0	2.74E-05	1.40E-05	1.16E-05	1.84E-05	1.40E-05	0.000281671	0.00038184	1.69E-05	5.43E-05	0.003011553	0.302550728	0.993214157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
945	5.54E-05	0.00211981	8.72E-05	5.37E-05	0	0	0	2.74E-05	1.32E-05	1.07E-05	1.79E-05	1.33E-05	0.000282751	0.000375865	1.56E-05	5.78E-05	0.002585504	0.187850978	0.990503789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
946	5.98E-05	0.002285218	8.65E-05	5.44E-05	0	0	0	2.74E-05	1.23E-05	9.82E-06	1.74E-05	1.26E-05	0.000283831	0.00036989	1.43E-05	6.12E-05	0.002260455	0.1001858	0.987793421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947	6.43E-05	0.002450626	8.59E-05	5.50E-05	0	0	0	2.73E-05	1.14E-05	8.92E-06	1.68E-05	1.19E-05	0.000284912	0.000363914	1.30E-05	6.46E-05	0.001935407	0.045518862	0.980256843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
948	6.87E-05	0.002616034	8.53E-05	5.57E-05	0	0	0	2.73E-05	1.05E-05	8.02E-06	1.63E-05	1.12E-05	0.000285992	0.000357939	1.17E-05	6.80E-05	0.001741064	0.019016272	0.970343177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
949	7.32E-05	0.002781442	8.46E-05	5.63E-05	0	0	0	2.72E-05	9.68E-06	7.13E-06	1.57E-05	1.05E-05	0.000287073	0.000351963	1.04E-05	7.15E-05	0.00158777	0.007297375	0.96042951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950	7.76E-05	0.00294685	8.40E-05	5.70E-05	0	0	0	2.72E-05	8.81E-06	6.23E-06	1.52E-05	9.83E-06	0.000288153	0.000345988	9.16E-06	7.49E-05	0.001434476	0.002661867	0.936991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
951	7.87E-05	0.002870667	8.43E-05	5.66E-05	0	0	0	2.69E-05	9.67E-06	6.46E-06	1.48E-05	9.75E-06	0.000294984	0.000344677	9.08E-06	7.57E-05	0.001385767	0.001701304	0.906891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
952	7.98E-05	0.002794484	8.47E-05	5.62E-05	0	0	0	2.66E-05	1.05E-05	6.69E-06	1.43E-05	9.67E-06	0.000301814	0.000343365	8.99E-06	7.65E-05	0.001373804	0.001548809	0.876791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953	8.10E-05	0.002718301	8.50E-05	5.58E-05	0	0	0	2.64E-05	1.14E-05	6.91E-06	1.39E-05	9.60E-06	0.000308645	0.000342054	8.91E-06	7.73E-05	0.001361841	0.001396315	0.832125308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	8.21E-05	0.002642118	8.54E-05	5.54E-05	0	0	0	2.61E-05	1.22E-05	7.14E-06	1.34E-05	9.52E-06	0.000315475	0.000340742	8.82E-06	7.81E-05	0.001349878	0.00124382	0.779956077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955	8.32E-05	0.002565935	8.57E-05	5.50E-05	0	0	0	2.58E-05	1.31E-05	7.37E-06	1.30E-05	9.44E-06	0.000322306	0.000339431	8.74E-06	7.90E-05	0.001337915	0.001091325	0.727786846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956	8.43E-05	0.002489752	8.60E-05	5.45E-05	0	0	0	2.55E-05	1.40E-05	7.60E-06	1.25E-05	9.36E-06	0.000329137	0.00033812	8.66E-06	7.98E-05	0.001325952	0.000938831	0.668844517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
957	8.54E-05	0.002413569	8.64E-05	5.41E-05	0	0	0	2.52E-05	1.48E-05	7.83E-06	1.21E-05	9.28E-06	0.000335967	0.000336808	8.57E-06	8.06E-05	0.001313989	0.000786336	0.606566183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
958	8.66E-05	0.002337386	8.67E-05	5.37E-05	0	0	0	2.50E-05	1.57E-05	8.05E-06	1.16E-05	9.21E-06	0.000342798	0.000335497	8.49E-06	8.14E-05	0.001302026	0.000633841	0.54428785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
959	8.77E-05	0.002261203	8.71E-05	5.33E-05	0	0	0	2.47E-05	1.65E-05	8.28E-06	1.12E-05	9.13E-06	0.000349628	0.000334185	8.40E-06	8.22E-05	0.001290063	0.000481347	0.486022619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	8.88E-05	0.00218502	8.74E-05	5.29E-05	0	0	0	2.44E-05	1.74E-05	8.51E-06	1.07E-05	9.05E-06	0.000356459	0.000332874	8.32E-06	8.30E-05	0.0012781	0.000328852	0.42973399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
961	9.38E-05	0.002155255	9.05E-05	5.52E-05	0	0	0	2.47E-05	1.72E-05	8.37E-06	1.10E-05	8.61E-06	0.000339258	0.000325494	8.05E-06	8.95E-05	0.001217825	0.000303977	0.373445361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
962	9.88E-05	0.00212549	9.36E-05	5.75E-05	0	0	0	2.49E-05	1.69E-05	8.23E-06	1.12E-05	8.18E-06	0.000322057	0.000318114	7.78E-06	9.61E-05	0.00115755	0.000279102	0.325895387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
963	0.000103863	0.002095725	9.67E-05	5.97E-05	0	0	0	2.52E-05	1.67E-05	8.08E-06	1.15E-05	7.74E-06	0.000304855	0.000310733	7.52E-06	0.000102602	0.001097275	0.000254226	0.28245772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
964	0.000108884	0.00206596	9.98E-05	6.20E-05	0	0	0	2.54E-05	1.64E-05	7.94E-06	1.18E-05	7.30E-06	0.000287654	0.000303353	7.25E-06	0.000109136	0.001037	0.000229351	0.239020053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965	0.000113905	0.002036195	0.00010295	6.43E-05	0	0	0	2.57E-05	1.62E-05	7.80E-06	1.21E-05	6.87E-06	0.000270453	0.000295973	6.98E-06	0.000115671	0.000976725	0.000204476	0.204707533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966	0.000118925	0.00200643	0.000106059	6.66E-05	0	0	0	2.60E-05	1.60E-05	7.66E-06	1.23E-05	6.43E-06	0.000253252	0.000288593	6.71E-06	0.000122205	0.000916449	0.000179601	0.1746892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
967	0.000123946	0.001976665	0.000109169	6.89E-05	0	0	0	2.62E-05	1.57E-05	7.52E-06	1.26E-05	5.99E-06	0.000236051	0.000281213	6.44E-06	0.000128739	0.000856174	0.000154726	0.144670867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968	0.000128967	0.0019469	0.000112279	7.11E-05	0	0	0	2.65E-05	1.55E-05	7.37E-06	1.29E-05	5.55E-06	0.000218849	0.000273832	6.18E-06	0.000135273	0.000795899	0.00012985	0.122146423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
969	0.000133988	0.001917135	0.000115389	7.34E-05	0	0	0	2.67E-05	1.52E-05	7.23E-06	1.31E-05	5.12E-06	0.000201648	0.000266452	5.91E-06	0.000141807	0.000735624	0.000104975	0.103148516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970	0.000139009	0.00188737	0.000118499	7.57E-05	0	0	0	2.70E-05	1.50E-05	7.09E-06	1.34E-05	4.68E-06	0.000184447	0.000259072	5.64E-06	0.000148341	0.000675349	8.01E-05	0.084150609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
971	0.000129908	0.001899256	0.000112939	7.46E-05	0	0	0	2.74E-05	1.46E-05	7.03E-06	1.30E-05	4.79E-06	0.000181068	0.000254987	6.04E-06	0.000154348	0.000665965	7.58E-05	0.070677214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972	0.000120807	0.001911142	0.000107379	7.35E-05	0	0	0	2.78E-05	1.43E-05	6.97E-06	1.26E-05	4.90E-06	0.000177689	0.000250902	6.44E-06	0.000160355	0.000656581	7.15E-05	0.059924848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973	0.000111706	0.001923028	0.000101819	7.24E-05	0	0	0	2.83E-05	1.39E-05	6.91E-06	1.23E-05	5.01E-06	0.00017431	0.000246817	6.83E-06	0.000166361	0.000647197	6.72E-05	0.049172481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
974	0.000102605	0.001934914	9.63E-05	7.13E-05	0	0	0	2.87E-05	1.36E-05	6.85E-06	1.19E-05	5.12E-06	0.000170931	0.000242732	7.23E-06	0.000172368	0.000637813	6.29E-05	0.041914759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975	9.35E-05	0.0019468	9.07E-05	7.02E-05	0	0	0	2.91E-05	1.32E-05	6.79E-06	1.15E-05	5.23E-06	0.000167552	0.000238648	7.63E-06	0.000178375	0.00062843	5.86E-05	0.036378281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
976	8.44E-05	0.001958686	8.51E-05	6.90E-05	0	0	0	2.95E-05	1.28E-05	6.72E-06	1.11E-05	5.33E-06	0.000164172	0.000234563	8.03E-06	0.000184382	0.000619046	5.42E-05	0.030841803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
977	7.53E-05	0.001970572	7.96E-05	6.79E-05	0	0	0	2.99E-05	1.25E-05	6.66E-06	1.07E-05	5.44E-06	0.000160793	0.000230478	8.43E-06	0.000190389	0.000609662	4.99E-05	0.02708489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	6.62E-05	0.001982458	7.40E-05	6.68E-05	0	0	0	3.04E-05	1.21E-05	6.60E-06	1.04E-05	5.55E-06	0.000157414	0.000226393	8.82E-06	0.000196395	0.000600278	4.56E-05	0.024244722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
979	5.71E-05	0.001994344	6.85E-05	6.57E-05	0	0	0	3.08E-05	1.18E-05	6.54E-06	9.97E-06	5.66E-06	0.000154035	0.000222308	9.22E-06	0.000202402	0.000590894	4.13E-05	0.021404555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980	4.80E-05	0.00200623	6.29E-05	6.46E-05	0	0	0	3.12E-05	1.14E-05	6.48E-06	9.59E-06	5.77E-06	0.000150656	0.000218223	9.62E-06	0.000208409	0.00058151	3.70E-05	0.019448677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
981	4.66E-05	0.001814847	6.09E-05	6.28E-05	0	0	0	2.96E-05	1.13E-05	6.52E-06	9.79E-06	5.67E-06	0.000151143	0.000217365	9.16E-06	0.000200077	0.000559577	3.59E-05	0.017928345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
982	4.52E-05	0.001623464	5.90E-05	6.10E-05	0	0	0	2.79E-05	1.11E-05	6.56E-06	9.99E-06	5.57E-06	0.00015163	0.000216507	8.70E-06	0.000191744	0.000537644	3.47E-05	0.016408013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
983	4.37E-05	0.001432081	5.70E-05	5.92E-05	0	0	0	2.63E-05	1.10E-05	6.60E-06	1.02E-05	5.47E-06	0.000152117	0.000215649	8.24E-06	0.000183412	0.000515712	3.36E-05	0.015237722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
984	4.23E-05	0.001240698	5.50E-05	5.74E-05	0	0	0	2.46E-05	1.08E-05	6.64E-06	1.04E-05	5.37E-06	0.000152604	0.000214791	7.78E-06	0.000175079	0.000493779	3.24E-05	0.014247756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
985	4.09E-05	0.001049315	5.31E-05	5.57E-05	0	0	0	2.30E-05	1.07E-05	6.69E-06	1.06E-05	5.27E-06	0.000153091	0.000213934	7.33E-06	0.000166747	0.000471846	3.13E-05	0.013257789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
986	3.95E-05	0.000857932	5.11E-05	5.39E-05	0	0	0	2.14E-05	1.06E-05	6.73E-06	1.08E-05	5.17E-06	0.000153577	0.000213076	6.87E-06	0.000158414	0.000449913	3.02E-05	0.012353342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
987	3.81E-05	0.000666549	4.91E-05	5.21E-05	0	0	0	1.97E-05	1.04E-05	6.77E-06	1.10E-05	5.07E-06	0.000154064	0.000212218	6.41E-06	0.000150082	0.00042798	2.90E-05	0.011491016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
988	3.66E-05	0.000475166	4.71E-05	5.03E-05	0	0	0	1.81E-05	1.03E-05	6.81E-06	1.12E-05	4.97E-06	0.000154551	0.00021136	5.95E-06	0.000141749	0.000406048	2.79E-05	0.010628691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
989	3.52E-05	0.000283783	4.52E-05	4.85E-05	0	0	0	1.64E-05	1.01E-05	6.85E-06	1.14E-05	4.87E-06	0.000155038	0.000210502	5.49E-06	0.000133417	0.000384115	2.67E-05	0.009757887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990	3.38E-05	9.24E-05	4.32E-05	4.67E-05	0	0	0	1.48E-05	1.00E-05	6.89E-06	1.16E-05	4.77E-06	0.000155525	0.000209644	5.03E-06	0.000125084	0.000362182	2.56E-05	0.008882716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
991	3.37E-05	8.96E-05	4.46E-05	4.67E-05	0	0	0	1.50E-05	9.97E-06	6.72E-06	1.12E-05	4.69E-06	0.000166857	0.000207706	5.24E-06	0.000122566	0.000368355	2.71E-05	0.008007545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
992	3.36E-05	8.68E-05	4.60E-05	4.67E-05	0	0	0	1.52E-05	9.93E-06	6.56E-06	1.07E-05	4.60E-06	0.00017819	0.000205769	5.46E-06	0.000120047	0.000374528	2.86E-05	0.007236225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
993	3.35E-05	8.40E-05	4.75E-05	4.68E-05	0	0	0	1.54E-05	9.90E-06	6.39E-06	1.03E-05	4.52E-06	0.000189522	0.000203831	5.67E-06	0.000117529	0.000380701	3.00E-05	0.006513777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994	3.34E-05	8.12E-05	4.89E-05	4.68E-05	0	0	0	1.56E-05	9.86E-06	6.23E-06	9.89E-06	4.44E-06	0.000200854	0.000201894	5.89E-06	0.00011501	0.000386874	3.15E-05	0.005791328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
995	3.33E-05	7.84E-05	5.03E-05	4.68E-05	0	0	0	1.58E-05	9.83E-06	6.06E-06	9.47E-06	4.36E-06	0.000212187	0.000199956	6.10E-06	0.000112492	0.000393047	3.30E-05	0.005156092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
996	3.31E-05	7.56E-05	5.17E-05	4.68E-05	0	0	0	1.60E-05	9.80E-06	5.89E-06	9.04E-06	4.27E-06	0.000223519	0.000198018	6.31E-06	0.000109974	0.000399219	3.45E-05	0.004563812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
